Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
A2M	ENST00000318602	0.07581	0.07581	T	T
A2M	ENST00000318602	0.08481	0.08481	F	T
AADAT	ENST00000502392	0.701	0.701	T	T
ABCB4	ENST00000417608	0.05039	0.05039	T	T
ABCC1	ENST00000572882	0.1102	0.1102	T	T
ABCC5	ENST00000437341	0.1153	0.1153	T	T
ABCC6	ENST00000622290	0.003449	0.003449	T	T
ABHD17C	ENST00000560609	0.09565	0.09565	T	T
ABLIM1	ENST00000369256	0.0564	0.0564	T	T
ABO	ENST00000538324	0.06324	0.06324	T	T
ABO	ENST00000611156	0.06324	0.06324	T	T
ACACA	ENST00000618053	0.004164	0.004164	T	T
ACADL	ENST00000233710	0.0146	0.0146	T	T
ACAP2	ENST00000326793	0.08887	0.08887	T	T
ACAT1	ENST00000265838	0.004192	0.004192	T	T
ACER3	ENST00000533873	0.08717	0.08717	T	T
ACKR3	ENST00000272928	0.0009089	0.0009089	T	T
ACTA2	ENST00000224784	0.02112	0.02112	T	T
ACTL9	ENST00000612068	0.07743	0.07743	T	T
ACTN4	ENST00000586538	0.000577	0.000577	T	T
ACTR2	ENST00000260641	0.0926	0.0926	T	T
ACVR1B	ENST00000257963	0.01652	0.01652	T	T
ACY3	ENST00000255082	0.01011	0.01011	T	T
ADA2	ENST00000399839	0.03333	0.03333	T	T
ADAM23	ENST00000444281	0.133	0.133	T	T
ADAM29	ENST00000514159	0.09763	0.09763	T	T
ADAM29	ENST00000514159	0.09829	0.09829	F	T
ADAM7	ENST00000520720	0.09825	0.09825	T	T
ADAMTS1	ENST00000517777	0.1497	0.1497	T	T
ADAMTS18	ENST00000562332	0.06482	0.06482	T	T
ADAMTS2	ENST00000251582	0.06126	0.06126	T	T
ADAMTS3	ENST00000622135	0.3304	0.3304	T	T
ADAMTS9	ENST00000481060	0.1401	0.1401	T	T
ADARB2	ENST00000381312	0.07019	0.07019	T	T
ADCK1	ENST00000238561	0.03174	0.03174	T	T
ADCY1	ENST00000621543	0.0513	0.0513	T	T
ADCY2	ENST00000515681	0.1319	0.1319	T	T
ADCY8	ENST00000522949	0.4596	0.4596	T	T
ADGRB1	ENST00000517894	0.01734	0.01734	T	T
ADGRB1	ENST00000643448	0.01734	0.01734	T	T
ADGRF1	ENST00000283297	0.02861	0.02861	T	T
ADGRG1	ENST00000565587	0.02519	0.02519	T	T
ADGRL4	ENST00000662530	0.04041	0.04041	T	T
ADK	ENST00000372734	0.4183	0.4183	F	T
ADRA1B	ENST00000641205	0.1296	0.1296	T	T
ADRA1D	ENST00000379453	0.3456	0.3456	T	T
ADSS2	ENST00000366535	0.06661	0.06661	T	T
AEBP2	ENST00000398731	0.2486	0.2486	T	T
AEBP2	ENST00000398731	0.7603	0.7603	F	T
AGA	ENST00000264595	0.4353	0.4353	T	T
AGAP1	ENST00000418654	0.002048	0.002048	T	T
AGBL3	ENST00000436302	0.06649	0.06649	T	T
AGK	ENST00000629555	0.191	0.191	T	T
AGPAT3	ENST00000291572	0.03059	0.03059	T	T
AGRN	ENST00000620552	0.01076	0.01076	T	T
AGTPBP1	ENST00000376083	0.4862	0.4862	T	T
AHCYL2	ENST00000466924	0.0227	0.0227	T	T
AHI1	ENST00000457866	0.1499	0.1499	T	T
AIG1	ENST00000458219	0.0472	0.0472	T	T
AIPL1	ENST00000570584	0.09947	0.09947	T	T
AJAP1	ENST00000378191	0.1653	0.1653	T	T
AKAP10	ENST00000395536	0.000434	0.000434	T	T
AKAP13	ENST00000559362	0.2034	0.2034	T	T
AKAP8L	ENST00000600247	0.004805	0.004805	T	T
AKIRIN1	ENST00000432648	0.0452	0.0452	T	T
AKR1C3	ENST00000380554	0.01441	0.01441	T	T
ALDH1L1	ENST00000509952	0.08329	0.08329	T	T
ALG10B	ENST00000551464	0.7041	0.7041	T	T
ALG14	ENST00000370205	0.08886	0.08886	T	T
ALG1L	ENST00000611639	0.224	0.224	T	T
ALK	ENST00000618119	0.05871	0.05871	T	T
ALK	ENST00000618119	0.1835	0.1835	F	T
ALKAL2	ENST00000452023	0.3807	0.3807	T	T
ALKBH3	ENST00000302708	0.07768	0.07768	T	T
ALOX12B	ENST00000647874	0.004966	0.004966	T	T
ALOX5AP	ENST00000617770	0.003553	0.003553	T	T
AMBRA1	ENST00000314845	0.1026	0.1026	T	T
AMY1C	ENST00000370079	0.774	0.774	T	T
ANAPC1	ENST00000427997	0.3996	0.3996	F	T
ANKRD22	ENST00000371930	0.02132	0.02132	T	T
ANKRD36B	ENST00000497329	0.07073	0.07073	T	T
ANKRD36B	ENST00000497329	0.09069	0.09069	F	T
ANKRD36C	ENST00000612359	0.0253	0.0253	T	T
ANKRD46	ENST00000519316	0.1866	0.1866	T	T
ANKRD46	ENST00000519316	0.1873	0.1873	F	T
ANKRD55	ENST00000504958	0.06906	0.06906	T	T
ANKS1B	ENST00000550778	0.04602	0.04602	T	T
ANO1	ENST00000355303	0.07178	0.07178	T	T
ANO1	ENST00000355303	0.1427	0.1427	F	T
ANO2	ENST00000327087	0.02551	0.02551	T	T
ANO2	ENST00000356134	0.02551	0.02551	T	T
ANO5	ENST00000324559	0.665	0.665	F	T
ANP32A	ENST00000465139	0.03906	0.03906	T	T
AOC3	ENST00000588033	0.01968	0.01968	T	T
AOPEP	ENST00000445181	0.1542	0.1542	T	T
AP1B1	ENST00000415756	0.01494	0.01494	T	T
AP1S3	ENST00000444408	0.009418	0.009418	T	T
APBB2	ENST00000514920	0.02962	0.02962	T	T
APBB2	ENST00000513493	0.04571	0.04571	T	T
AQP4	ENST00000383168	0.1399	0.1399	T	T
AQP4	ENST00000578776	0.1399	0.1399	T	T
AQP7	ENST00000625109	0.0218	0.0218	T	T
AQP8	ENST00000566125	0.05018	0.05018	T	T
ARF1	ENST00000540651	0.01752	0.01752	T	T
ARG1	ENST00000368087	0.2505	0.2505	T	T
ARHGAP21	ENST00000396432	0.02734	0.02734	T	T
ARHGAP24	ENST00000512201	0.1161	0.1161	T	T
ARHGAP32	ENST00000392657	0.0783	0.0783	T	T
ARHGAP42	ENST00000298815	0.8122	0.8122	T	T
ARHGEF2	ENST00000462460	0.01444	0.01444	T	T
ARHGEF25	ENST00000616622	0.00325	0.00325	T	T
ARHGEF3	ENST00000497267	0.01551	0.01551	T	T
ARHGEF4	ENST00000409359	0.04205	0.04205	T	T
ARMC1	ENST00000518908	0.5915	0.5915	T	T
ARMC1	ENST00000518908	0.7038	0.7038	F	T
ARMH3	ENST00000456149	0.02654	0.02654	T	T
ARPIN	ENST00000357484	0.003068	0.003068	T	T
ARPP19	ENST00000568196	0.008747	0.008747	T	T
ARSA	ENST00000216124	0.01679	0.01679	T	T
ASAH2B	ENST00000374007	0.09937	0.09937	T	T
ASB1	ENST00000409297	0.0718	0.0718	T	T
ASIC2	ENST00000359872	0.04179	0.04179	T	T
ASIC2	ENST00000359872	0.1652	0.1652	F	T
ASNS	ENST00000448127	0.02752	0.02752	T	T
ASPH	ENST00000445642	0.379	0.379	T	T
ASTN2	ENST00000373986	0.06892	0.06892	T	T
ASTN2	ENST00000373986	0.5192	0.5192	F	T
ASXL3	ENST00000269197	0.03213	0.03213	T	T
ASXL3	ENST00000642541	0.07913	0.07913	F	T
ATF7IP	ENST00000261168	0.09382	0.09382	T	T
ATP10A	ENST00000619904	0.1273	0.1273	T	T
ATP2B2	ENST00000644553	0.04755	0.04755	T	T
ATP6V0E2	ENST00000425642	0.3164	0.3164	T	T
ATP6V1B1	ENST00000234396	0.005338	0.005338	T	T
ATP8B3	ENST00000525591	0.04633	0.04633	T	T
ATPSCKMT	ENST00000511437	0.06008	0.06008	T	T
ATRNL1	ENST00000526373	0.01258	0.01258	T	T
ATRNL1	ENST00000526373	0.7872	0.7872	F	T
ATXN1	ENST00000244769	0.2893	0.2893	T	T
ATXN7L1	ENST00000484475	0.03567	0.03567	T	T
AUTS2	ENST00000664521	0.2255	0.2255	T	T
AVPI1	ENST00000370626	0.02548	0.02548	T	T
AXIN2	ENST00000375702	0.3138	0.3138	T	T
AZIN2	ENST00000294517	0.02197	0.02197	T	T
B3GAT1	ENST00000312527	0.7731	0.7731	T	T
BAIAP2L1	ENST00000005260	0.1427	0.1427	T	T
BAMBI	ENST00000375533	0.1512	0.1512	T	T
BAMBI	ENST00000375533	0.4669	0.4669	F	T
BANP	ENST00000393207	0.3643	0.3643	T	T
BCAT1	ENST00000539780	0.04031	0.04031	T	T
BCKDHB	ENST00000320393	0.4121	0.4121	T	T
BCL2L11	ENST00000438054	0.1793	0.1793	T	T
BCL2L14	ENST00000589718	0.0252	0.0252	T	T
BCL3	ENST00000164227	0.04675	0.04675	T	T
BCL3	ENST00000164227	0.04714	0.04714	F	T
BCR	ENST00000427791	0.04241	0.04241	T	T
BDH1	ENST00000358186	0.1141	0.1141	T	T
BDH1	ENST00000431056	0.1141	0.1141	T	T
BDH1	ENST00000455876	0.1438	0.1438	T	T
BEGAIN	ENST00000554140	0.0599	0.0599	T	T
BFSP2	ENST00000302334	0.12	0.12	T	T
BICDL2	ENST00000389347	0.001579	0.001579	T	T
BIRC6	ENST00000444173	0.03598	0.03598	T	T
BLK	ENST00000529894	0.1327	0.1327	T	T
BLM	ENST00000355112	0.006766	0.006766	T	T
BMERB1	ENST00000452191	0.06065	0.06065	T	T
BMP2	ENST00000378827	0.3304	0.3304	T	T
BMP2	ENST00000378827	0.7025	0.7025	F	T
BMP7	ENST00000433911	0.445	0.445	F	T
BMP7	ENST00000433911	0.5235	0.5235	F	T
BMPR2	ENST00000638587	0.1567	0.1567	T	T
BPNT2	ENST00000517461	0.2226	0.2226	T	T
BPNT2	ENST00000262644	0.7335	0.7335	F	T
BRAF	ENST00000646891	0.07078	0.07078	T	T
BRD1	ENST00000216267	0.4904	0.4904	T	T
BRD1	ENST00000457780	0.4904	0.4904	T	T
BRINP1	ENST00000265922	0.2067	0.2067	T	T
BRINP2	ENST00000361539	0.4154	0.4154	T	T
BRIP1	ENST00000584322	0.0428	0.0428	T	T
BSPH1	ENST00000344839	0.009908	0.009908	T	T
BTBD10	ENST00000530907	0.008095	0.008095	T	T
BTG2	ENST00000290551	0.05179	0.05179	T	T
BTRC	ENST00000393441	0.09894	0.09894	T	T
C1GALT1	ENST00000429911	0.2009	0.2009	T	T
C1GALT1	ENST00000429911	0.2581	0.2581	F	T
C1QA	ENST00000374642	0.01941	0.01941	T	T
C1QL3	ENST00000298943	0.279	0.279	T	T
C1QTNF1	ENST00000580474	0.02709	0.02709	T	T
C1QTNF7	ENST00000444304	0.02637	0.02637	T	T
C1S	ENST00000406697	0.003206	0.003206	T	T
C2CD4B	ENST00000380392	0.3877	0.3877	T	T
C2CD4C	ENST00000332235	0.03972	0.03972	T	T
C4B	ENST00000435363	0.001701	0.001701	T	T
C4BPB	ENST00000367078	0.01283	0.01283	T	T
