Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
A2ML1	ENST00000299698	0.05976	0.05976	T	T
A2ML1	ENST00000299698	0.06809	0.06809	F	T
A4GALT	ENST00000642412	0.01839	0.01839	T	T
AACS	ENST00000316519	0.06547	0.06547	T	T
AACS	ENST00000316519	0.2049	0.2049	F	T
AADACL3	ENST00000359318	0.002387	0.002387	T	T
AADACL4	ENST00000376221	0.04006	0.04006	T	T
AADACL4	ENST00000376221	0.06331	0.06331	F	T
AADAT	ENST00000502392	0.7007	0.7007	F	T
AASDHPPT	ENST00000278618	0.003973	0.003973	T	T
AATK	ENST00000650574	0.01229	0.01229	T	T
ABCA1	ENST00000374736	0.1151	0.1151	T	T
ABCA12	ENST00000389661	0.05218	0.05218	T	T
ABCA4	ENST00000649773	0.03818	0.03818	T	T
ABCA5	ENST00000592568	0.002852	0.002852	T	T
ABCA7	ENST00000525073	0.01262	0.01262	T	T
ABCB4	ENST00000453593	0.05407	0.05407	T	T
ABCB5	ENST00000404938	0.04965	0.04965	T	T
ABCC12	ENST00000527640	0.01047	0.01047	T	T
ABCC12	ENST00000311303	0.1835	0.1835	F	T
ABCC4	ENST00000646439	0.4079	0.4079	T	T
ABCC4	ENST00000646439	0.4762	0.4762	F	T
ABCC8	ENST00000644649	0.001511	0.001511	T	T
ABCC8	ENST00000528374	0.00777	0.00777	T	T
ABCD3	ENST00000315713	0.05443	0.05443	T	T
ABCD3	ENST00000315713	0.06503	0.06503	F	T
ABHD2	ENST00000352732	0.006013	0.006013	T	T
ABI2	ENST00000454023	0.1039	0.1039	T	T
ABI3BP	ENST00000495063	0.01595	0.01595	T	T
ABI3BP	ENST00000284322	0.0514	0.0514	F	T
ABI3BP	ENST00000471714	0.0514	0.0514	F	T
ABL1	ENST00000393293	0.007869	0.007869	T	T
ABLIM1	ENST00000369256	0.04988	0.04988	T	T
ABLIM2	ENST00000510277	0.05046	0.05046	T	T
ABLIM2	ENST00000510277	0.1266	0.1266	F	T
ABR	ENST00000572441	0.01063	0.01063	T	T
ABR	ENST00000574544	0.03141	0.03141	T	T
ABRA	ENST00000311955	0.2785	0.2785	T	T
ABT1	ENST00000274849	0.0004668	0.0004668	T	T
ACAA1	ENST00000452171	0.00957	0.00957	T	T
ACAA1	ENST00000452171	0.02638	0.02638	F	T
ACAD9	ENST00000308982	0.08185	0.08185	T	T
ACADS	ENST00000411593	0.009363	0.009363	T	T
ACADS	ENST00000411593	0.02875	0.02875	F	T
ACADS	ENST00000411593	0.05946	0.05946	F	T
ACADS	ENST00000411593	0.07512	0.07512	F	T
ACAT1	ENST00000528370	0.00416	0.00416	T	T
ACBD3	ENST00000366812	0.08154	0.08154	T	T
ACE	ENST00000579409	0.005812	0.005812	T	T
ACE	ENST00000290863	0.006268	0.006268	T	T
ACER2	ENST00000340967	0.1916	0.1916	T	T
ACER2	ENST00000340967	0.2653	0.2653	F	T
ACER3	ENST00000533873	0.006021	0.006021	T	T
ACER3	ENST00000533873	0.06691	0.06691	F	T
ACER3	ENST00000533873	0.1026	0.1026	F	T
ACIN1	ENST00000357481	0.007772	0.007772	T	T
ACIN1	ENST00000555566	0.008584	0.008584	F	T
ACKR2	ENST00000492609	0.006684	0.006684	T	T
ACKR3	ENST00000272928	0.2571	0.2571	T	T
ACMSD	ENST00000356140	0.02485	0.02485	T	T
ACO1	ENST00000541043	0.4385	0.4385	T	T
ACOT7	ENST00000377845	0.02126	0.02126	T	T
ACOX2	ENST00000474098	0.03077	0.03077	T	T
ACOXL	ENST00000433706	0.01703	0.01703	T	T
ACOXL	ENST00000417074	0.02662	0.02662	T	T
ACP3	ENST00000507647	0.02278	0.02278	T	T
ACSF3	ENST00000535176	0.006604	0.006604	T	T
