Gene_ID	TSS_ID	Distance_P_Value	CnD_P_Value	Closest_Locus	Closest_TSS
A3GALT2	ENST00000442999	0.01936	0.01936	T	T
A4GALT	ENST00000642412	0.09088	0.09088	T	T
AACS	ENST00000316519	0.1684	0.1684	T	T
AADAT	ENST00000502392	0.3278	0.3278	T	T
AADAT	ENST00000502392	0.8	0.8	F	T
AARS1	ENST00000261772	0.007438	0.007438	T	T
AARSD1	ENST00000430739	0.01331	0.01331	T	T
ABCA3	ENST00000382381	0.005492	0.005492	T	T
ABCA8	ENST00000585531	0.2872	0.2872	T	T
ABCB9	ENST00000542678	0.0006749	0.0006749	T	T
ABCC4	ENST00000646439	0.094	0.094	T	T
ABCC8	ENST00000644649	0.004831	0.004831	T	T
ABCF1	ENST00000326195	0.02731	0.02731	T	T
ABCF1	ENST00000468958	0.02731	0.02731	T	T
ABCF3	ENST00000292808	0.03586	0.03586	T	T
ABCG2	ENST00000515655	0.000159	0.000159	T	T
ABI3BP	ENST00000527258	0.005358	0.005358	T	T
ABL1	ENST00000393293	0.07128	0.07128	T	T
ABL2	ENST00000344730	0.001043	0.001043	T	T
ABR	ENST00000291107	0.004964	0.004964	T	T
ABRACL	ENST00000367660	0.02905	0.02905	T	T
ACADL	ENST00000233710	0.01454	0.01454	T	T
ACADL	ENST00000233710	0.01533	0.01533	F	T
ACAP3	ENST00000354700	0.000542	0.000542	T	T
ACBD3	ENST00000366812	0.1062	0.1062	T	T
ACBD3	ENST00000366812	0.1066	0.1066	F	T
ACBD6	ENST00000367595	0.003888	0.003888	T	T
ACO1	ENST00000541043	0.6922	0.6922	T	T
ACOX1	ENST00000588968	0.009313	0.009313	T	T
ACOX3	ENST00000514423	0.03565	0.03565	T	T
ACP5	ENST00000590832	0.003001	0.003001	T	T
ACSBG1	ENST00000559241	0.01161	0.01161	T	T
ACTBL2	ENST00000423391	0.381	0.381	T	T
ACTBL2	ENST00000423391	0.7564	0.7564	F	T
ACTC1	ENST00000290378	0.14	0.14	T	T
ACTL7B	ENST00000374667	0.1095	0.1095	T	T
ACTL8	ENST00000375406	0.06035	0.06035	T	T
ACTR3B	ENST00000397282	0.2072	0.2072	T	T
ACTR3B	ENST00000397282	0.2079	0.2079	F	T
ACTR3B	ENST00000397282	0.2534	0.2534	F	T
ACTR3C	ENST00000539352	0.01886	0.01886	T	T
ACTR3C	ENST00000539352	0.01924	0.01924	F	T
ACTR3C	ENST00000539352	0.01941	0.01941	F	T
ACTRT2	ENST00000378404	0.2158	0.2158	T	T
ACTRT3	ENST00000330368	0.09018	0.09018	T	T
ACVR1	ENST00000410057	0.02962	0.02962	T	T
ACYP2	ENST00000607452	0.08633	0.08633	T	T
ADAM29	ENST00000514159	0.09762	0.09762	T	T
ADAM29	ENST00000514159	0.09828	0.09828	F	T
ADAM29	ENST00000514159	0.5948	0.5948	F	T
ADAM7	ENST00000520720	0.3511	0.3511	T	T
ADAMTS10	ENST00000597188	0.07008	0.07008	T	T
ADAMTS17	ENST00000568565	0.08303	0.08303	T	T
ADAMTS17	ENST00000561355	0.1722	0.1722	T	T
ADAMTS5	ENST00000284987	0.5706	0.5706	T	T
ADAMTS6	ENST00000381055	0.0984	0.0984	T	T
ADAMTS6	ENST00000381055	0.09857	0.09857	F	T
ADAMTS6	ENST00000381055	0.09895	0.09895	F	T
ADAMTS6	ENST00000381055	0.5206	0.5206	F	T
ADAMTS9	ENST00000481060	0.01767	0.01767	T	T
ADAMTS9	ENST00000498707	0.7459	0.7459	F	T
ADAMTS9	ENST00000498707	0.7466	0.7466	F	T
ADAMTSL4	ENST00000369038	0.00024	0.00024	T	T
ADAP1	ENST00000437486	0.009318	0.009318	T	T
ADAP1	ENST00000617043	0.009318	0.009318	T	T
ADAP1	ENST00000437486	0.009628	0.009628	F	T
ADAP1	ENST00000617043	0.009628	0.009628	F	T
ADARB1	ENST00000389863	0.009614	0.009614	T	T
ADARB1	ENST00000437626	0.009614	0.009614	T	T
ADARB1	ENST00000360697	0.07565	0.07565	T	T
ADARB2	ENST00000381312	0.156	0.156	T	T
ADARB2	ENST00000381312	0.1565	0.1565	F	T
ADARB2	ENST00000381312	0.1568	0.1568	F	T
ADARB2	ENST00000381305	0.3043	0.3043	T	T
ADARB2	ENST00000381312	0.3983	0.3983	F	T
ADAT2	ENST00000606514	0.244	0.244	T	T
ADAT2	ENST00000606514	0.2829	0.2829	F	T
ADAT2	ENST00000606514	0.2832	0.2832	F	T
ADCY9	ENST00000576936	0.005421	0.005421	T	T
ADCYAP1	ENST00000579794	0.9147	0.9147	F	T
ADGB	ENST00000367489	0.02627	0.02627	T	T
ADGB	ENST00000367489	0.1281	0.1281	F	T
ADGRB1	ENST00000517894	0.01416	0.01416	T	T
ADGRB1	ENST00000643448	0.01416	0.01416	T	T
ADGRB1	ENST00000323289	0.03828	0.03828	F	T
ADGRB2	ENST00000398547	0.000661	0.000661	T	T
ADGRF5	ENST00000283296	0.02584	0.02584	T	T
ADGRL2	ENST00000370721	0.2802	0.2802	T	T
ADGRL2	ENST00000370723	0.2802	0.2802	T	T
ADGRL2	ENST00000370725	0.2802	0.2802	T	T
ADGRL2	ENST00000370727	0.2802	0.2802	T	T
ADGRL2	ENST00000370728	0.2802	0.2802	T	T
ADGRL2	ENST00000370730	0.2802	0.2802	T	T
ADGRL4	ENST00000661030	0.3041	0.3041	T	T
ADGRV1	ENST00000640403	0.07039	0.07039	T	T
ADRA1A	ENST00000380573	0.2038	0.2038	T	T
ADRA2A	ENST00000280155	0.3521	0.3521	F	T
ADRB3	ENST00000345060	0.02308	0.02308	T	T
AEBP2	ENST00000360995	0.04015	0.04015	T	T
AEBP2	ENST00000398731	0.1663	0.1663	F	T
AFAP1	ENST00000358461	0.04659	0.04659	T	T
AFAP1	ENST00000420658	0.04659	0.04659	T	T
AFDN	ENST00000400825	0.3706	0.3706	T	T
AFMID	ENST00000586731	0.01446	0.01446	T	T
AGA	ENST00000264595	0.4353	0.4353	T	T
AGA	ENST00000264595	0.436	0.436	F	T
AGBL1	ENST00000614907	0.1205	0.1205	T	T
AGBL1	ENST00000441037	0.1438	0.1438	T	T
AGBL1	ENST00000614907	0.9696	0.9696	F	T
AGFG2	ENST00000300176	0.02464	0.02464	T	T
AGK	ENST00000629555	0.2357	0.2357	T	T
AGR2	ENST00000412973	0.005472	0.005472	T	T
AGTPBP1	ENST00000337006	0.1801	0.1801	T	T
AGTPBP1	ENST00000628899	0.1801	0.1801	T	T
AGTPBP1	ENST00000376083	0.6249	0.6249	F	T
AGTR1	ENST00000497524	0.3061	0.3061	F	T
AHCTF1	ENST00000366508	0.1655	0.1655	T	T
AHCYL2	ENST00000466993	8.199e-05	8.199e-05	T	T
AHNAK	ENST00000530124	0.01673	0.01673	T	T
AHSG	ENST00000411641	0.005468	0.005468	T	T
AIPL1	ENST00000570584	0.09945	0.09945	T	T
AIPL1	ENST00000570584	0.09975	0.09975	F	T
AIPL1	ENST00000570584	0.1747	0.1747	F	T
AJAP1	ENST00000378190	0.6411	0.6411	T	T
AJAP1	ENST00000378191	0.7438	0.7438	F	T
AK2	ENST00000548033	0.006788	0.006788	T	T
AK2	ENST00000548033	0.04719	0.04719	F	T
AKAP1	ENST00000572560	0.1056	0.1056	T	T
AKAP13	ENST00000558166	0.148	0.148	T	T
AKAP13	ENST00000559362	0.1653	0.1653	T	T
AKAP13	ENST00000559362	0.3582	0.3582	F	T
AKAP8	ENST00000269701	0.03505	0.03505	T	T
AKAP8L	ENST00000600247	0.00412	0.00412	T	T
AKAP8L	ENST00000600247	0.004577	0.004577	F	T
AKAP9	ENST00000491695	0.03635	0.03635	T	T
AKR1B1	ENST00000285930	0.01056	0.01056	T	T
AKR1B1	ENST00000285930	0.01086	0.01086	F	T
AKR1D1	ENST00000438242	0.1381	0.1381	T	T
AKT2	ENST00000578123	0.01167	0.01167	T	T
AKT3	ENST00000552631	0.08454	0.08454	T	T
ALDH1A1	ENST00000446946	0.005724	0.005724	T	T
ALDH1A3	ENST00000561338	0.186	0.186	T	T
ALDH1A3	ENST00000561338	0.1865	0.1865	F	T
ALDH1L1	ENST00000509952	0.1214	0.1214	T	T
ALDH8A1	ENST00000460753	0.517	0.517	T	T
ALG1	ENST00000544428	0.02341	0.02341	T	T
ALG10B	ENST00000551464	0.09018	0.09018	T	T
ALG10B	ENST00000308742	0.1837	0.1837	F	T
ALG10B	ENST00000551464	0.675	0.675	F	T
ALG14	ENST00000370205	0.0768	0.0768	T	T
ALK	ENST00000642122	0.1051	0.1051	T	T
ALKAL2	ENST00000452023	0.04114	0.04114	T	T
ALKAL2	ENST00000452023	0.2369	0.2369	F	T
ALOX12B	ENST00000649809	0.005588	0.005588	T	T
ALOX12B	ENST00000649809	0.006493	0.006493	F	T
ALOX5AP	ENST00000617770	0.04831	0.04831	T	T
AMBRA1	ENST00000526545	0.02878	0.02878	T	T
AMBRA1	ENST00000314845	0.103	0.103	F	T
AMBRA1	ENST00000526545	0.15	0.15	F	T
AMHR2	ENST00000257863	0.02852	0.02852	T	T
AMN1	ENST00000535408	0.0284	0.0284	T	T
AMOTL2	ENST00000505596	0.001181	0.001181	T	T
AMOTL2	ENST00000505596	0.05134	0.05134	F	T
AMPD2	ENST00000476688	0.00827	0.00827	T	T
AMY1B	ENST00000330330	0.000278	0.000278	T	T
AMY1C	ENST00000370079	0.8268	0.8268	F	T
AMY2A	ENST00000622339	0.03277	0.03277	T	T
AMY2A	ENST00000622339	0.03335	0.03335	F	T
ANAPC10	ENST00000504721	0.08571	0.08571	T	T
ANAPC5	ENST00000441917	0.01146	0.01146	T	T
ANGPT2	ENST00000338312	0.09546	0.09546	T	T
ANGPTL3	ENST00000371129	0.03569	0.03569	T	T
ANK3	ENST00000617800	0.05366	0.05366	T	T
ANK3	ENST00000503925	0.05548	0.05548	T	T
ANK3	ENST00000373827	0.1563	0.1563	T	T
ANKH	ENST00000646501	0.07273	0.07273	T	T
ANKHD1	ENST00000297183	0.03151	0.03151	T	T
ANKHD1	ENST00000616482	0.03151	0.03151	T	T
ANKRD18B	ENST00000465094	0.181	0.181	T	T
ANKRD30BL	ENST00000409867	0.01586	0.01586	T	T
ANKRD30BL	ENST00000409867	0.1253	0.1253	F	T
ANKRD30BL	ENST00000409867	0.1261	0.1261	F	T
ANKRD30BL	ENST00000409867	0.1465	0.1465	F	T
ANKRD30BL	ENST00000409867	0.5612	0.5612	F	T
ANKRD33	ENST00000301190	0.008922	0.008922	T	T
ANKRD45	ENST00000333279	0.02131	0.02131	T	T
ANKRD46	ENST00000519316	0.1866	0.1866	F	T
ANKRD46	ENST00000519316	0.1873	0.1873	F	T
ANKRD50	ENST00000504087	0.04862	0.04862	T	T
ANKRD50	ENST00000515641	0.04862	0.04862	T	T
ANKS1B	ENST00000552748	0.07402	0.07402	T	T
ANKS1B	ENST00000552748	0.1007	0.1007	F	T
ANO1	ENST00000531349	0.001563	0.001563	T	T
ANO2	ENST00000327087	0.1313	0.1313	T	T
ANO2	ENST00000356134	0.1313	0.1313	T	T
ANO2	ENST00000327087	0.1391	0.1391	F	T
ANO2	ENST00000356134	0.1391	0.1391	F	T
ANO4	ENST00000392977	0.003023	0.003023	T	T
ANXA1	ENST00000376911	0.2247	0.2247	T	T
AOPEP	ENST00000277198	0.02103	0.02103	T	T
AP1B1	ENST00000402502	0.008242	0.008242	T	T
AP1B1	ENST00000405198	0.008242	0.008242	T	T
AP1G1	ENST00000564155	0.0191	0.0191	T	T
AP1M1	ENST00000586543	0.0231	0.0231	T	T
AP1S3	ENST00000446015	0.212	0.212	T	T
AP1S3	ENST00000446015	0.2236	0.2236	F	T
AP2B1	ENST00000628168	0.001465	0.001465	T	T
AP4E1	ENST00000560508	0.07634	0.07634	T	T
AP5B1	ENST00000532090	0.001303	0.001303	T	T
APBB2	ENST00000513140	0.1978	0.1978	F	T
APBB2	ENST00000513140	0.198	0.198	F	T
APC	ENST00000512211	0.01667	0.01667	T	T
APC	ENST00000509732	0.02576	0.02576	T	T
APCS	ENST00000255040	0.008586	0.008586	T	T
APCS	ENST00000255040	0.05081	0.05081	F	T
APEH	ENST00000449966	0.07748	0.07748	T	T
APOBEC3G	ENST00000407997	0.001371	0.001371	T	T
APOBEC3G	ENST00000407997	0.001898	0.001898	F	T
APOD	ENST00000343267	0.08149	0.08149	T	T
APOD	ENST00000421243	0.08149	0.08149	T	T
APOD	ENST00000453131	0.08149	0.08149	T	T
APOL1	ENST00000397278	0.007326	0.007326	T	T
APP	ENST00000415997	0.06748	0.06748	T	T
APPBP2	ENST00000585368	0.04994	0.04994	T	T
APPBP2	ENST00000585368	0.05028	0.05028	F	T
AQP7	ENST00000625109	0.02179	0.02179	T	T
AREG	ENST00000502307	0.0398	0.0398	T	T
AREG	ENST00000502307	0.2473	0.2473	F	T
ARF6	ENST00000298316	0.1354	0.1354	T	T
ARGLU1	ENST00000400198	0.01484	0.01484	T	T
ARGLU1	ENST00000400198	0.3399	0.3399	F	T
ARHGAP1	ENST00000528837	0.0009459	0.0009459	T	T
ARHGAP10	ENST00000507661	0.209	0.209	T	T
ARHGAP12	ENST00000375245	0.06157	0.06157	T	T
ARHGAP12	ENST00000396144	0.06157	0.06157	T	T
ARHGAP12	ENST00000454919	0.4921	0.4921	F	T
ARHGAP21	ENST00000418325	0.004252	0.004252	T	T
ARHGAP21	ENST00000418325	0.004656	0.004656	F	T
ARHGAP21	ENST00000396432	0.1727	0.1727	T	T
ARHGAP23	ENST00000614693	0.00732	0.00732	T	T
ARHGAP29	ENST00000370217	0.1709	0.1709	T	T
ARHGAP32	ENST00000392657	0.07804	0.07804	T	T
ARHGAP32	ENST00000392657	0.07833	0.07833	F	T
ARHGAP35	ENST00000404338	0.003883	0.003883	T	T
ARHGAP35	ENST00000614079	0.003883	0.003883	T	T
ARHGAP39	ENST00000276826	0.03471	0.03471	T	T
ARHGAP42	ENST00000298815	0.703	0.703	T	T
ARHGAP42	ENST00000298815	0.7037	0.7037	F	T
ARHGAP8	ENST00000412433	0.07816	0.07816	T	T
ARHGEF26	ENST00000356448	0.5394	0.5394	T	T
ARHGEF3	ENST00000497267	0.01641	0.01641	T	T
ARHGEF33	ENST00000411874	0.02264	0.02264	T	T
ARHGEF33	ENST00000433605	0.03533	0.03533	F	T
ARHGEF33	ENST00000433605	0.0359	0.0359	F	T
ARHGEF7	ENST00000478679	0.02455	0.02455	T	T
ARHGEF7	ENST00000544132	0.02658	0.02658	T	T
ARIH1	ENST00000562891	0.09087	0.09087	T	T
ARL14EPL	ENST00000601302	0.01111	0.01111	T	T
ARL15	ENST00000504924	0.01229	0.01229	T	T
ARL15	ENST00000620747	0.01229	0.01229	T	T
ARL4A	ENST00000404894	0.7869	0.7869	F	T
ARL5B	ENST00000377275	0.378	0.378	T	T
ARL5B	ENST00000377275	0.3835	0.3835	F	T
ARL5B	ENST00000377275	0.3854	0.3854	F	T
ARL5B	ENST00000377275	0.3862	0.3862	F	T
ARL5B	ENST00000377275	0.3866	0.3866	F	T
ARMC12	ENST00000373866	0.01516	0.01516	T	T
ARMC2	ENST00000414610	0.1073	0.1073	T	T
ARSB	ENST00000565165	0.1541	0.1541	T	T
ARSJ	ENST00000315366	0.4685	0.4685	T	T
ART5	ENST00000453353	0.01201	0.01201	T	T
AS3MT	ENST00000615257	0.01374	0.01374	T	T
AS3MT	ENST00000615257	0.01464	0.01464	F	T
ASAH2B	ENST00000374006	0.03783	0.03783	T	T
ASB4	ENST00000325885	0.1052	0.1052	T	T
ASCC1	ENST00000525286	0.006684	0.006684	T	T
ASGR2	ENST00000574868	0.06115	0.06115	T	T
ASH1L	ENST00000368346	0.03124	0.03124	T	T
ASH1L	ENST00000368346	0.0321	0.0321	F	T
ASH2L	ENST00000343823	0.03111	0.03111	T	T
ASIC2	ENST00000359872	0.634	0.634	T	T
ASIC2	ENST00000225823	0.7191	0.7191	F	T
ASIC2	ENST00000225823	0.862	0.862	F	T
ASNS	ENST00000175506	0.07732	0.07732	T	T
ASPH	ENST00000519264	0.02201	0.02201	T	T
ASPH	ENST00000519264	0.08998	0.08998	F	T
ASPH	ENST00000445642	0.4438	0.4438	F	T
ATAD2B	ENST00000439915	0.0664	0.0664	T	T
ATAD3A	ENST00000378756	0.009006	0.009006	T	T
ATAD5	ENST00000321990	0.02895	0.02895	T	T
ATF7IP	ENST00000261168	0.172	0.172	T	T
ATG14	ENST00000247178	0.08452	0.08452	T	T
ATG2B	ENST00000359933	0.06313	0.06313	T	T
ATG4C	ENST00000414558	0.05134	0.05134	T	T
ATG5	ENST00000613993	0.1012	0.1012	T	T
ATP10B	ENST00000327245	0.3286	0.3286	T	T
ATP1A2	ENST00000447527	0.02343	0.02343	T	T
ATP2B1	ENST00000551310	0.07341	0.07341	T	T
ATP2B2	ENST00000467702	0.03085	0.03085	T	T
ATP2B2	ENST00000644553	0.04753	0.04753	T	T
ATP5F1D	ENST00000215375	7.499e-05	7.499e-05	T	T
ATP5F1D	ENST00000591660	7.499e-05	7.499e-05	T	T
ATP5MC1	ENST00000355938	0.03882	0.03882	T	T
ATP6V1C1	ENST00000395862	0.03038	0.03038	T	T
ATP6V1C1	ENST00000518857	0.03038	0.03038	T	T
ATP6V1FNB	ENST00000609480	0.003247	0.003247	T	T
ATP6V1FNB	ENST00000609480	0.03315	0.03315	F	T
ATP6V1G3	ENST00000489986	0.08411	0.08411	T	T
ATRN	ENST00000446916	0.004854	0.004854	T	T
ATXN1	ENST00000642969	0.1789	0.1789	T	T
ATXN1	ENST00000642969	0.2226	0.2226	F	T
ATXN2	ENST00000647445	0.003283	0.003283	T	T
ATXN2L	ENST00000566946	0.00041	0.00041	T	T
ATXN7L1	ENST00000472195	0.1005	0.1005	T	T
AUH	ENST00000303617	0.4245	0.4245	T	T
AUH	ENST00000375731	0.4245	0.4245	T	T
AUTS2	ENST00000644939	0.5465	0.5465	T	T
AUTS2	ENST00000644506	0.5708	0.5708	T	T
AUTS2	ENST00000664521	0.5893	0.5893	T	T
AUTS2	ENST00000644939	0.747	0.747	F	T
AXL	ENST00000359092	0.006982	0.006982	T	T
B3GAT1	ENST00000312527	0.9071	0.9071	F	T
B3GAT1	ENST00000312527	0.9141	0.9141	F	T
B3GLCT	ENST00000343307	0.1685	0.1685	T	T
B3GNT3	ENST00000595387	0.00392	0.00392	T	T
B3GNT5	ENST00000481531	0.1228	0.1228	T	T
B4GALNT2	ENST00000504681	0.01659	0.01659	T	T
B4GALT4	ENST00000471675	0.02538	0.02538	T	T
BABAM2	ENST00000379629	0.3882	0.3882	F	T
BAIAP2L1	ENST00000005260	0.03363	0.03363	T	T
BAMBI	ENST00000375533	0.4677	0.4677	T	T
BAMBI	ENST00000375533	0.5778	0.5778	F	T
BANK1	ENST00000444316	0.09405	0.09405	T	T
BANK1	ENST00000444316	0.09437	0.09437	F	T
BANK1	ENST00000444316	0.445	0.445	F	T
BARD1	ENST00000260947	0.06805	0.06805	T	T
BARD1	ENST00000613706	0.06805	0.06805	T	T
BARD1	ENST00000432456	0.2667	0.2667	F	T
BASP1	ENST00000606445	0.07178	0.07178	T	T
BAZ1B	ENST00000404251	0.0266	0.0266	T	T
BBIP1	ENST00000652043	0.009632	0.009632	T	T
BCAS3	ENST00000408905	0.2039	0.2039	T	T
BCAS3	ENST00000588462	0.2039	0.2039	T	T
BCAS3	ENST00000639611	0.2039	0.2039	T	T
BCL2	ENST00000398117	0.03444	0.03444	T	T
BCL2L11	ENST00000438054	0.4546	0.4546	T	T
BCL3	ENST00000164227	0.04672	0.04672	T	T
BCL3	ENST00000164227	0.04714	0.04714	F	T
BCL7A	ENST00000261822	0.03124	0.03124	T	T
BCL7A	ENST00000261822	0.03564	0.03564	F	T
BCR	ENST00000427791	0.04242	0.04242	T	T
BECN1	ENST00000593205	0.005543	0.005543	T	T
BICC1	ENST00000373886	0.1524	0.1524	T	T
BICD1	ENST00000551848	0.05819	0.05819	T	T
BICDL1	ENST00000397558	0.003698	0.003698	T	T
BICRA	ENST00000594866	0.01366	0.01366	T	T
BIK	ENST00000216115	0.01973	0.01973	T	T
BIN2	ENST00000544402	0.01468	0.01468	T	T
BIRC3	ENST00000615299	0.01728	0.01728	T	T
